ds,y
1980-11-20,141.2
1980-11-19,141.8
1980-11-18,140.9
1980-11-17,138.5
1980-11-14,139
1980-11-13,137.2
1980-11-12,135.1
1980-11-11,132.3
1980-11-10,130.5
1980-11-07,130.1
1980-11-06,131.3
1980-11-05,135.6
1980-11-03,129.9
1980-10-31,128.2
1980-10-30,128.7
1980-10-29,129.9
1980-10-28,128.9
1980-10-27,129.9
1980-10-24,130.6
1980-10-23,132.5
1980-10-22,133
1980-10-21,134
1980-10-20,133.2
1980-10-17,133.1
1980-10-16,135.9
1980-10-15,134.4
1980-10-14,133.6
1980-10-13,132.5
1980-10-10,132.1
1980-10-09,132.6
1980-10-08,132.8
1980-10-07,132.9
1980-10-06,132.4
1980-10-03,130.4
1980-10-02,128.8
1980-10-01,127.9
1980-09-30,126.1
1980-09-29,125.4
1980-09-26,128.2
1980-09-25,131.5
1980-09-24,131.3
1980-09-23,132.2
1980-09-22,131
1980-09-19,130.3
1980-09-18,130.4
1980-09-17,129.6
1980-09-16,127.8
1980-09-15,126.3
1980-09-12,126.8
1980-09-11,126.5
1980-09-10,125.9
1980-09-09,124.5
1980-09-08,125.7
1980-09-05,126.1
1980-09-04,127.7
1980-09-03,126.4
1980-09-02,124.4
1980-08-29,123
1980-08-28,123.9
1980-08-27,125
1980-08-26,126.3
1980-08-25,126.3
1980-08-22,127.8
1980-08-21,126
1980-08-20,124.3
1980-08-19,124
1980-08-18,125.3
1980-08-15,126.6
1980-08-14,125.6
1980-08-13,124.7
1980-08-12,125.8
1980-08-11,125.3
1980-08-08,125.2
1980-08-07,123.8
1980-08-06,122
1980-08-05,122.1
1980-08-04,121.6
1980-08-01,122.4
1980-07-31,122.3
1980-07-30,123.9
1980-07-29,123
1980-07-28,122
1980-07-25,122
1980-07-24,123
1980-07-23,123.3
1980-07-22,123.9
1980-07-21,123.2
1980-07-18,123.2
1980-07-17,121.8
1980-07-16,120.9
1980-07-15,121.6
1980-07-14,120.4
1980-07-11,118.4
1980-07-10,118.6
1980-07-09,119.5
1980-07-08,119.1
1980-07-07,118.8
1980-07-03,117.8
1980-07-02,116.4
1980-07-01,115.4
1980-06-30,116
1980-06-27,116.9
1980-06-26,118
1980-06-25,117.4
1980-06-24,115.8
1980-06-23,115.3
1980-06-20,114.9
1980-06-19,116.8
1980-06-18,116.8
1980-06-17,117.2
1980-06-16,116.8
1980-06-13,116.9
1980-06-12,117
1980-06-11,116.6
1980-06-10,115.5
1980-06-09,114.5
1980-06-06,114
1980-06-05,114.4
1980-06-04,113.4
1980-06-03,111.6
1980-06-02,112.2
1980-05-30,111.6
1980-05-29,112.6
1980-05-28,112.7
1980-05-27,112.3
1980-05-23,111.4
1980-05-22,109.7
1980-05-21,108.3
1980-05-20,108.4
1980-05-19,108.4
1980-05-16,107.9
1980-05-15,108
1980-05-14,107.9
1980-05-13,106.8
1980-05-12,105.5
1980-05-09,106.2
1980-05-08,108
1980-05-07,108.1
1980-05-06,107.8
1980-05-05,106.8
1980-05-02,106.2
1980-05-01,106.9
1980-04-30,106.7
1980-04-29,106.7
1980-04-28,106.8
1980-04-25,105.6
1980-04-24,105.4
1980-04-23,105.1
1980-04-22,104
1980-04-21,101.3
1980-04-18,102.1
1980-04-17,102.2
1980-04-16,104.4
1980-04-15,103.9
1980-04-14,103.9
1980-04-11,105.2
1980-04-10,105
1980-04-09,103.6
1980-04-08,101.9
1980-04-07,102.3
1980-04-03,103.3
1980-04-02,103.9
1980-04-01,103.3
1980-03-31,102.7
1980-03-28,101.4
1980-03-27,99.6
1980-03-26,101.2
1980-03-25,100.6
1980-03-24,102.2
1980-03-21,103.7
1980-03-20,105.2
1980-03-19,105.7
1980-03-18,104.7
1980-03-17,105.2
1980-03-14,106.5
1980-03-13,107.6
1980-03-12,108.4
1980-03-11,108.5
1980-03-10,107.9
1980-03-07,109
1980-03-06,111.3
1980-03-05,113.9
1980-03-04,113.4
1980-03-03,114.3
1980-02-29,114.1
1980-02-28,113.7
1980-02-27,115.1
1980-02-26,114.8
1980-02-25,114.9
1980-02-22,116.5
1980-02-21,117.9
1980-02-20,117.2
1980-02-19,115.7
1980-02-18,115.4
1980-02-15,116.7
1980-02-14,119.3
1980-02-13,120.2
1980-02-12,118.4
1980-02-11,119.1
1980-02-08,118.7
1980-02-07,117.9
1980-02-06,116.6
1980-02-05,115.2
1980-02-04,116
1980-02-01,115.5
1980-01-31,117.2
1980-01-30,115.8
1980-01-29,115.8
1980-01-28,115.7
1980-01-25,114.4
1980-01-24,115.3
1980-01-23,113.9
1980-01-22,113.1
1980-01-21,112.9
1980-01-18,111.7
1980-01-17,112
1980-01-16,112.9
1980-01-15,111.9
1980-01-14,111.4
1980-01-11,111.2
1980-01-10,110.9
1980-01-09,111.1
1980-01-08,109.3
1980-01-07,107.8
1980-01-04,107.1
1980-01-03,106.1
1980-01-02,108.4
1980-01-01,107.9
1979-12-31,108.5
1979-12-28,108.6
1979-12-27,108.5
1979-12-26,108.4
1979-12-24,107.66
1979-12-21,107.59
1979-12-20,108.26
1979-12-19,108.2
1979-12-18,108.3
1979-12-17,109.33
1979-12-14,108.92
1979-12-13,107.67
1979-12-12,107.52
1979-12-11,107.49
1979-12-10,107.67
1979-12-07,107.52
1979-12-06,108
1979-12-05,107.25
1979-12-04,106.79
1979-12-03,105.83
1979-11-30,106.16
1979-11-29,106.81
1979-11-28,106.77
1979-11-27,106.38
1979-11-26,106.8
1979-11-23,104.67
1979-11-21,103.89
1979-11-20,103.69
1979-11-19,104.23
1979-11-16,103.79
1979-11-15,104.13
1979-11-14,103.39
1979-11-13,102.94
1979-11-12,103.51
1979-11-09,101.51
1979-11-08,100.3
1979-11-07,99.87
1979-11-06,101.2
1979-11-05,101.82
1979-11-02,102.51
1979-11-01,102.57
1979-10-31,101.82
1979-10-30,102.67
1979-10-29,100.71
1979-10-26,100.57
1979-10-25,100
1979-10-24,100.44
1979-10-23,100.28
1979-10-22,100.71
1979-10-19,101.6
1979-10-18,103.61
1979-10-17,103.39
1979-10-16,103.19
1979-10-15,103.36
1979-10-12,104.49
1979-10-11,105.05
1979-10-10,105.3
1979-10-09,106.63
1979-10-08,109.88
1979-10-05,111.27
1979-10-04,110.17
1979-10-03,109.59
1979-10-02,109.59
1979-10-01,108.56
1979-09-28,109.32
1979-09-27,110.21
1979-09-26,109.96
1979-09-25,109.68
1979-09-24,109.61
1979-09-21,110.47
1979-09-20,110.51
1979-09-19,108.28
1979-09-18,108
1979-09-17,108.84
1979-09-14,108.76
1979-09-13,107.85
1979-09-12,107.82
1979-09-11,107.51
1979-09-10,108.17
1979-09-07,107.66
1979-09-06,106.85
1979-09-05,106.4
1979-09-04,107.44
1979-08-31,109.32
1979-08-30,109.02
1979-08-29,109.02
1979-08-28,109.02
1979-08-27,109.14
1979-08-24,108.6
1979-08-23,108.63
1979-08-22,108.99
1979-08-21,108.91
1979-08-20,108.83
1979-08-17,108.3
1979-08-16,108.09
1979-08-15,108.25
1979-08-14,107.52
1979-08-13,107.42
1979-08-10,106.4
1979-08-09,105.49
1979-08-08,105.98
1979-08-07,105.65
1979-08-06,104.3
1979-08-03,104.04
1979-08-02,104.1
1979-08-01,104.17
1979-07-31,103.81
1979-07-30,103.15
1979-07-27,103.1
1979-07-26,103.1
1979-07-25,103.08
1979-07-24,101.97
1979-07-23,101.59
1979-07-20,101.82
1979-07-19,101.61
1979-07-18,101.69
1979-07-17,101.83
1979-07-16,102.74
1979-07-13,102.32
1979-07-12,102.69
1979-07-11,103.64
1979-07-10,104.2
1979-07-09,104.47
1979-07-06,103.62
1979-07-05,102.43
1979-07-03,102.09
1979-07-02,101.99
1979-06-29,102.91
1979-06-28,102.8
1979-06-27,102.27
1979-06-26,101.66
1979-06-25,102.09
1979-06-22,102.64
1979-06-21,102.09
1979-06-20,101.63
1979-06-19,101.58
1979-06-18,101.56
1979-06-15,102.09
1979-06-14,102.2
1979-06-13,102.31
1979-06-12,102.85
1979-06-11,101.91
1979-06-08,101.49
1979-06-07,101.79
1979-06-06,101.3
1979-06-05,100.62
1979-06-04,99.32
1979-06-01,99.17
1979-05-31,99.08
1979-05-30,99.11
1979-05-29,100.05
1979-05-25,100.22
1979-05-24,99.93
1979-05-23,99.89
1979-05-22,100.51
1979-05-21,100.14
1979-05-18,99.93
1979-05-17,99.94
1979-05-16,98.42
1979-05-15,98.14
1979-05-14,98.06
1979-05-11,98.52
1979-05-10,98.52
1979-05-09,99.46
1979-05-08,99.17
1979-05-07,99.02
1979-05-04,100.69
1979-05-03,101.81
1979-05-02,101.72
1979-05-01,101.68
1979-04-30,101.76
1979-04-27,101.8
1979-04-26,102.01
1979-04-25,102.5
1979-04-24,102.2
1979-04-23,101.57
1979-04-20,101.23
1979-04-19,101.28
1979-04-18,101.7
1979-04-17,101.24
1979-04-16,101.12
1979-04-12,102
1979-04-11,102.31
